nmse_best,nmse_min,nmse_avg_full,nmse_avg_sub,base_r_best,base_r_max,base_r_avg_full,base_r_avg_sub,r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma
0.000000000000000000e+00,6.215426255948841572e-04,3.013471794128417969e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.396610915660858154e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.396610915660858154e-01,9.736213684082031250e-01,2.256399917602539062e+01,1.277999973297119141e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.158319854736328125e+01,1.020535640418529510e-02,1.000000000000000000e+00,9.736213684082031250e-01,3.113607168197631836e-01,9.385178685188293457e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.113607168197631836e-01,9.385178685188293457e-01,2.284799957275390625e+01,1.473999977111816406e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.096643066406250000e+01,1.055698376148939133e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.413725197315216064e-01,9.714192748069763184e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.413725197315216064e-01,9.714192748069763184e-01,2.135799980163574219e+01,1.322000026702880859e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.605625915527343750e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.487028479576110840e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.487028479576110840e-01,9.736213684082031250e-01,2.165999984741210938e+01,1.411999988555908203e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.824705696105957031e+01,6.456003175117075443e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.383139073848724365e-01,9.732105135917663574e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.383139073848724365e-01,9.732105135917663574e-01,2.122200012207031250e+01,1.361999988555908203e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.755186462402343750e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.429346978664398193e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.429346978664398193e-01,9.736213684082031250e-01,2.148200035095214844e+01,1.393999958038330078e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.807997131347656250e+01,1.547237159684300423e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.446560502052307129e-01,9.683593511581420898e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.446560502052307129e-01,9.683593511581420898e-01,2.183600044250488281e+01,1.396000003814697266e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.869892501831054688e+01,3.710336517542600632e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.217246830463409424e-01,9.595986604690551758e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.217246830463409424e-01,9.595986604690551758e-01,2.164999961853027344e+01,1.434000015258789062e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.091621208190917969e+01,1.380138564854860306e-02,1.000000000000000000e+00,9.736213684082031250e-01,3.234651386737823486e-01,9.361402392387390137e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.234651386737823486e-01,9.361402392387390137e-01,2.193199920654296875e+01,1.473999977111816406e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.683144187927246094e+01,1.835518982261419296e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.296509087085723877e-01,9.662905931472778320e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.296509087085723877e-01,9.662905931472778320e-01,2.148999977111816406e+01,1.400000000000000000e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.588575935363769531e+01,1.993830781430006027e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.440471291542053223e-01,9.658143520355224609e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.440471291542053223e-01,9.658143520355224609e-01,2.054999923706054688e+01,1.300000000000000000e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.881081771850585938e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.536562919616699219e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.536562919616699219e-01,9.736213684082031250e-01,2.112400054931640625e+01,1.319999980926513672e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.719978332519531250e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.459222316741943359e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.459222316741943359e-01,9.736213684082031250e-01,2.137599945068359375e+01,1.365999984741210938e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.394950866699218750e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.751720786094665527e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.751720786094665527e-01,9.736213684082031250e-01,1.953199958801269531e+01,1.280000019073486328e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.663350105285644531e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.676795363426208496e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.676795363426208496e-01,9.736213684082031250e-01,2.055999946594238281e+01,1.315999984741210938e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,1.873078369140625000e+03,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.611859679222106934e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.611859679222106934e-01,9.736213684082031250e-01,2.042799949645996094e+01,1.439999961853027344e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.166477775573730469e+01,6.335714715532958508e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.795079290866851807e-01,9.734159111976623535e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.795079290866851807e-01,9.734159111976623535e-01,2.054199981689453125e+01,1.427999973297119141e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.107483673095703125e+01,2.383219078183174133e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.342483639717102051e-01,9.630374312400817871e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.342483639717102051e-01,9.630374312400817871e-01,2.138199996948242188e+01,1.289999961853027344e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.875467109680175781e+01,1.494285883381962776e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.416104912757873535e-01,9.679515957832336426e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.416104912757873535e-01,9.679515957832336426e-01,2.153599929809570312e+01,1.403999996185302734e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.666944503784179688e+01,1.174176577478647232e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.485216796398162842e-01,9.710962176322937012e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.485216796398162842e-01,9.710962176322937012e-01,2.084399986267089844e+01,1.502000045776367188e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.064318466186523438e+01,1.680954359471797943e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.398534953594207764e-01,9.672299027442932129e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.398534953594207764e-01,9.672299027442932129e-01,2.156599998474121094e+01,1.447999954223632812e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.083072090148925781e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.439053297042846680e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.439053297042846680e-01,9.736213684082031250e-01,2.168400001525878906e+01,1.314000034332275391e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.064797782897949219e+01,7.200018037110567093e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.225175142288208008e-01,9.452794790267944336e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.225175142288208008e-01,9.452794790267944336e-01,2.150399971008300781e+01,1.514000034332275391e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.375176239013671875e+01,1.002747099846601486e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.069142699241638184e-01,9.710115194320678711e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.069142699241638184e-01,9.710115194320678711e-01,2.201199913024902344e+01,1.600000000000000000e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.125201606750488281e+01,1.851432723924517632e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.337841033935546875e-01,9.657526612281799316e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.337841033935546875e-01,9.657526612281799316e-01,2.184799957275390625e+01,1.430000019073486328e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.428218841552734375e+01,1.881589181721210480e-02,1.000000000000000000e+00,9.736213684082031250e-01,3.063121140003204346e-01,9.272831678390502930e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.063121140003204346e-01,9.272831678390502930e-01,2.189399909973144531e+01,1.607999992370605469e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,5.015153503417968750e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.323217034339904785e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.323217034339904785e-01,9.736213684082031250e-01,2.212800025939941406e+01,1.356000041961669922e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.446677780151367188e+01,6.576291052624583244e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.426194787025451660e-01,9.730050563812255859e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.426194787025451660e-01,9.730050563812255859e-01,2.166799926757812500e+01,1.380000019073486328e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.189432144165039062e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.316521048545837402e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.316521048545837402e-01,9.736213684082031250e-01,2.156599998474121094e+01,1.347999954223632812e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.144220733642578125e+01,5.144273862242698669e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.225860297679901123e-01,9.490129351615905762e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.225860297679901123e-01,9.490129351615905762e-01,2.215800094604492188e+01,1.400000000000000000e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.360243988037109375e+01,1.482257037423551083e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.180965483188629150e-01,9.681570529937744141e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.180965483188629150e-01,9.681570529937744141e-01,2.155999946594238281e+01,1.407999992370605469e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.084245109558105469e+01,1.815750380046665668e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.350505232810974121e-01,9.688639640808105469e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.350505232810974121e-01,9.688639640808105469e-01,2.159199905395507812e+01,1.485999965667724609e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.927823448181152344e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.619822859764099121e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.619822859764099121e-01,9.736213684082031250e-01,2.112599945068359375e+01,1.461999988555908203e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,1.927234954833984375e+02,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.354289233684539795e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.354289233684539795e-01,9.736213684082031250e-01,2.135199928283691406e+01,1.342000007629394531e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.807228088378906250e+01,5.270831752568483353e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.372463881969451904e-01,9.552842974662780762e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.372463881969451904e-01,9.552842974662780762e-01,2.147999954223632812e+01,1.589999961853027344e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.241162872314453125e+01,1.311778672970831394e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.343327641487121582e-01,9.696342945098876953e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.343327641487121582e-01,9.696342945098876953e-01,2.160799980163574219e+01,1.393999958038330078e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.369974899291992188e+01,1.681629102677106857e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.229879438877105713e-01,9.674983620643615723e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.229879438877105713e-01,9.674983620643615723e-01,2.164999961853027344e+01,1.446000003814697266e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.806796073913574219e+01,2.757230773568153381e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.439567685127258301e-01,9.618625044822692871e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.439567685127258301e-01,9.618625044822692871e-01,2.101000022888183594e+01,1.419999980926513672e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.805867576599121094e+01,1.680954359471797943e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.438429534435272217e-01,9.672299027442932129e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.438429534435272217e-01,9.672299027442932129e-01,2.131200027465820312e+01,1.446000003814697266e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.470402526855468750e+01,5.120814591646194458e-02,1.000000000000000000e+00,9.736213684082031250e-01,3.163154423236846924e-01,8.850333094596862793e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.163154423236846924e-01,8.850333094596862793e-01,2.119000053405761719e+01,1.597999954223632812e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.813700485229492188e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.618451654911041260e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.618451654911041260e-01,9.736213684082031250e-01,2.087000083923339844e+01,1.210000038146972656e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.591074180603027344e+01,1.709847943857312202e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.537181913852691650e-01,9.680485129356384277e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.537181913852691650e-01,9.680485129356384277e-01,2.054199981689453125e+01,1.538000011444091797e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,3.222797393798828125e+01,2.371190348640084267e-03,1.000000000000000000e+00,9.736213684082031250e-01,3.321711421012878418e-01,9.632428288459777832e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.321711421012878418e-01,9.632428288459777832e-01,2.089200019836425781e+01,1.506000041961669922e+01,-1.000000000000000000e+00
0.000000000000000000e+00,6.215426255948841572e-04,2.631878280639648438e+01,6.215426255948841572e-04,1.000000000000000000e+00,9.736213684082031250e-01,3.523665666580200195e-01,9.736213684082031250e-01,1.000000000000000000e+00,9.736213684082031250e-01,3.523665666580200195e-01,9.736213684082031250e-01,2.057799911499023438e+01,1.342000007629394531e+01,-1.000000000000000000e+00
